wealth - salary,wealth - investment gain,wealth - rental income,wealth - business revenue,wealth - inheritance,wealth - others,fund - salary,fund - investment gain,fund - rental income,fund - business revenue,fund - inheritance,fund - others,Age,Occupation,Industry,speed_of_payment,Income,Adjusted Income,Annual Income,Adjusted Annual Income,Income Multiplier Based on Age,Wealth Indicator,Net Worth,Proposed Subscription Amount,Net Worth / Total Commitment,Income / Total Commitment
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,74,83 Drivers & Mobile Machinery Operators,Unknown Industry,32,6742.08,0,80904.95999999999,0,2,50000,211809.91999999998,6000,35.30165333333333,13.48416
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,56,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,37,6517.9800000000005,6517.9800000000005,78215.76000000001,78215.76000000001,4,50000,362863.04000000004,16000,22.67894,4.888485
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33,12 Administrative & Commercial Managers,Management,43,12016,12016,144192,144192,2,0,288384,19000,15.178105263157894,7.589052631578947
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,59,94 Food Preparation & Kitchen Assistants,Unknown Industry,54,5247.72,5247.72,62972.64,62972.64,4,50000,301890.56,12000,25.157546666666665,5.24772
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24,24 Business & Administration Professionals,Business & Administration,48,9550,9550,114600,114600,1.5,50000,221900,17000,13.052941176470588,6.741176470588235
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,76,93 Labourers & Related Workers,Unknown Industry,38,6758.34,0,81100.08,0,2,50000,212200.16,5000,42.440032,16.220016
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55,52 Sales Workers,Unknown Industry,39,6741.25,6741.25,80895,80895,4,0,323580,15000,21.572,5.393
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,73,41 General & Keyboard Clerks,Unknown Industry,29,6141.849999999999,0,73702.2,0,2,0,147404.4,4000,36.851099999999995,18.425549999999998
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,62,52 Sales Workers,Unknown Industry,39,7095,7095,85140,85140,3.5,50000,347990,13000,26.768461538461537,6.549230769230769
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20,91 Cleaners & Related Workers,Unknown Industry,37,3860.1,3860.1,46321.2,46321.2,1.5,50000,119481.79999999999,10000,11.948179999999999,4.63212
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,64,91 Cleaners & Related Workers,Unknown Industry,43,4463.54,2231.77,53562.48,26781.24,3.5,50000,237468.68000000002,9000,26.38540888888889,5.951386666666667
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,58,41 General & Keyboard Clerks,Unknown Industry,31,4620.8,4620.8,55449.600000000006,55449.600000000006,4,50000,271798.4,11000,24.708945454545457,5.040872727272728
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23,33 Business & Administration Associate Professionals,Business & Administration,45,7513,7513,90156,90156,1.5,50000,185234,14000,13.231,6.4397142857142855
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,43,24 Business & Administration Professionals,Business & Administration,55,7641,7641,91692,91692,3,50000,325076,19000,17.109263157894738,4.8258947368421055
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,77,21 Science & Engineering Professionals,Science & Engineering,38,8869.98,0,106439.76,0,2,50000,262879.52,6000,43.813253333333336,17.73996
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,75,83 Drivers & Mobile Machinery Operators,Unknown Industry,44,6804.849999999999,0,81658.2,0,2,50000,213316.4,5000,42.66328,16.33164
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,94 Food Preparation & Kitchen Assistants,Unknown Industry,46,6487.639999999999,6487.639999999999,77851.68,77851.68,3,0,233555.03999999998,12000,19.462919999999997,6.48764
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,74,21 Science & Engineering Professionals,Science & Engineering,35,7935.84,0,95230.08,0,2,50000,240460.16,6000,40.07669333333333,15.87168
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41,21 Science & Engineering Professionals,Science & Engineering,42,7510.26,7510.26,90123.12,90123.12,3,50000,320369.36,19000,16.861545263157893,4.743322105263157
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,33 Business & Administration Associate Professionals,Business & Administration,40,5983,5983,71796,71796,2,50000,193592,14000,13.828,5.128285714285714
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,63,40 Clerical Supervisors,Unknown Industry,40,4512.6900000000005,4512.6900000000005,54152.280000000006,54152.280000000006,3.5,50000,239532.98,9000,26.614775555555557,6.016920000000001
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41,24 Business & Administration Professionals,Business & Administration,32,9808,9808,117696,117696,3,50000,403088,24000,16.795333333333332,4.904
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,64,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,40,8397.78,4198.89,100773.36000000002,50386.68000000001,3.5,0,352706.76000000007,13000,27.131289230769237,7.751796923076924
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42,24 Business & Administration Professionals,Business & Administration,44,7481,7481,89772,89772,3,0,269316,16000,16.83225,5.61075
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,59,52 Sales Workers,Unknown Industry,54,4095.75,4095.75,49149,49149,4,50000,246596,10000,24.6596,4.9149
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,51 Personal Service Workers,Unknown Industry,49,4750.95,4750.95,57011.4,57011.4,1.5,50000,135517.1,10000,13.55171,5.7011400000000005
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,53,91 Cleaners & Related Workers,Unknown Industry,61,4148.79,4148.79,49785.48,49785.48,4,50000,249141.92,12000,20.761826666666668,4.14879
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,45,83 Drivers & Mobile Machinery Operators,Unknown Industry,32,6686.099999999999,6686.099999999999,80233.2,80233.2,3,50000,290699.6,16000,18.168725,5.014575
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,26,91 Cleaners & Related Workers,Unknown Industry,48,4824.96,4824.96,57899.52,57899.52,1.5,50000,136849.28,10000,13.684928,5.7899519999999995
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,82,52 Sales Workers,Unknown Industry,41,4746.96,0,56963.52,0,2,50000,163927.03999999998,3000,54.64234666666666,18.98784
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38,13 Production & Specialised Services Managers,Unknown Industry,61,5755.320000000001,5755.320000000001,69063.84000000001,69063.84000000001,2,50000,188127.68000000002,12000,15.677306666666668,5.755320000000001
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,46,12 Administrative & Commercial Managers,Management,31,10850,10850,130200,130200,3,0,390600,21000,18.6,6.2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,60,12 Administrative & Commercial Managers,Management,31,9742,9742,116904,116904,3.5,50000,459164,18000,25.50911111111111,6.494666666666666
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,43,41 General & Keyboard Clerks,Unknown Industry,34,6091.829999999999,6091.829999999999,73101.95999999999,73101.95999999999,3,50000,269305.88,15000,17.953725333333335,4.873463999999999
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,77,13 Production & Specialised Services Managers,Unknown Industry,18,5812.38,0,69748.56,0,2,0,139497.12,3000,46.49904,23.24952
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,61,24 Business & Administration Professionals,Business & Administration,34,11010,11010,132120,132120,3.5,0,462420,18000,25.69,7.34
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,50,"96 Waste Collection, Recycling & Material Recovery Workers & Other Elementary Workers",Unknown Industry,32,5126.4,5126.4,61516.8,61516.8,4,50000,296067.2,15000,19.737813333333335,4.10112
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,32,33 Business & Administration Associate Professionals,Business & Administration,41,7405,7405,88860,88860,2,50000,227720,15000,15.181333333333333,5.924
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,49,21 Science & Engineering Professionals,Science & Engineering,43,8194.34,8194.34,98332.08,98332.08,3,50000,344996.24,18000,19.166457777777776,5.462893333333334
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,62,41 General & Keyboard Clerks,Unknown Industry,58,7541.160000000001,7541.160000000001,90493.92,90493.92,3.5,50000,366728.72,14000,26.19490857142857,6.463851428571428
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,42,41 General & Keyboard Clerks,Unknown Industry,49,3857.28,3857.28,46287.36,46287.36,3,50000,188862.08000000002,11000,17.16928,4.207941818181818
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,24,33 Business & Administration Associate Professionals,Business & Administration,34,6927,6927,83124,83124,1.5,50000,174686,13000,13.437384615384616,6.394153846153846
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,21,21 Science & Engineering Professionals,Science & Engineering,31,7112.56,7112.56,85350.72,85350.72,1.5,50000,178026.08000000002,14000,12.716148571428572,6.09648
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,22,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,44,7604.72,7604.72,91256.64,91256.64,1.5,50000,186884.96,15000,12.458997333333333,6.083776
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56,52 Sales Workers,Unknown Industry,26,6921.18,6921.18,83054.16,83054.16,4,50000,382216.64,17000,22.483331764705884,4.885538823529412
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,55,42 Customer Services Officers & Clerks,Customer Service,58,4249,4249,50988,50988,4,0,203952,9000,22.661333333333335,5.665333333333334
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,68,91 Cleaners & Related Workers,Unknown Industry,51,5775.299999999999,2887.65,69303.59999999999,34651.8,3.5,0,242562.59999999998,8000,30.320324999999997,8.662949999999999
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,72,25 Information & Communications Technology Professionals,Unknown Industry,35,7953.419999999999,0,95441.04,0,2,50000,240882.08,7000,34.411725714285716,13.634434285714285
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,37,42 Customer Services Officers & Clerks,Customer Service,22,3810,3810,45720,45720,2,0,91440,6000,15.24,7.62
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,22,21 Science & Engineering Professionals,Science & Engineering,53,5416.04,5416.04,64992.48,64992.48,1.5,0,97488.72,8000,12.18609,8.12406
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,82,25 Information & Communications Technology Professionals,Unknown Industry,38,5002.32,0,60027.84,0,2,0,120055.68,2000,60.02784,30.01392
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,48,13 Production & Specialised Services Managers,Unknown Industry,52,4965.44,4965.44,59585.28,59585.28,3,50000,228755.84,12000,19.062986666666667,4.96544
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35,36 Teaching Associate Professionals,Unknown Industry,24,5684.7,5684.7,68216.4,68216.4,2,0,136432.8,9000,15.159199999999998,7.579599999999999
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42,21 Science & Engineering Professionals,Science & Engineering,34,6413.120000000001,6413.120000000001,76957.44,76957.44,3,50000,280872.32,16000,17.55452,4.80984
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,33,21 Science & Engineering Professionals,Science & Engineering,40,9232.92,9232.92,110795.04,110795.04,2,0,221590.08,15000,14.772672,7.386336
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,51,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,40,4993.67,4993.67,59924.04,59924.04,4,50000,289696.16000000003,14000,20.69258285714286,4.280288571428572
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,33 Business & Administration Associate Professionals,Business & Administration,35,6456,6456,77472,77472,3,0,232416,14000,16.601142857142857,5.533714285714286
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,21,24 Business & Administration Professionals,Business & Administration,46,9194,9194,110328,110328,1.5,50000,215492,17000,12.676,6.489882352941176
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,19,24 Business & Administration Professionals,Business & Administration,29,11796,11796,141552,141552,1.5,0,212328,17000,12.489882352941176,8.326588235294118
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,42,43 Numerical & Material-Recording Clerks,Clerical Support,38,4032,4032,48384,48384,3,0,145152,8000,18.144,6.048
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,18,94 Food Preparation & Kitchen Assistants,Unknown Industry,41,4323.44,4323.44,51881.28,51881.28,1.5,0,77821.92,6000,12.97032,8.64688
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,59,33 Business & Administration Associate Professionals,Business & Administration,45,6303,6303,75636,75636,4,50000,352544,14000,25.181714285714285,5.402571428571428
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31,51 Personal Service Workers,Unknown Industry,47,5283.31,5283.31,63399.72,63399.72,2,50000,176799.44,12000,14.733286666666666,5.28331
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,52,33 Business & Administration Associate Professionals,Business & Administration,28,7620,7620,91440,91440,4,50000,415760,20000,20.788,4.572
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,47,33 Business & Administration Associate Professionals,Business & Administration,24,5787,5787,69444,69444,3,0,208332,11000,18.939272727272726,6.313090909090909
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,69,41 General & Keyboard Clerks,Unknown Industry,52,7122.360000000001,0,85468.32,0,3.5,0,299139.12,9000,33.23768,9.49648
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,64,33 Business & Administration Associate Professionals,Business & Administration,43,5350,2675,64200,32100,3.5,50000,274700,10000,27.47,6.42
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,51,52 Sales Workers,Unknown Industry,32,4401.98,4401.98,52823.76,52823.76,4,0,211295.04,10000,21.129504,5.282376
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,57,33 Business & Administration Associate Professionals,Business & Administration,55,5832,5832,69984,69984,4,50000,329936,14000,23.566857142857142,4.998857142857143
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,39,"75 Food Processing, Woodworking, Garment, Leather & Other Craft & Related Trades Workers",Unknown Industry,41,3456.3900000000003,3456.3900000000003,41476.68000000001,41476.68000000001,2,50000,132953.36000000002,8000,16.61917,5.184585000000001
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31,93 Labourers & Related Workers,Unknown Industry,51,4222.81,4222.81,50673.72,50673.72,2,50000,151347.44,10000,15.134744,5.067372
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,70,51 Personal Service Workers,Unknown Industry,40,4901.4,0,58816.8,0,2,0,117633.6,4000,29.4084,14.7042
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,44,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,60,8193.18,8193.18,98318.16,98318.16,3,50000,344954.48,19000,18.15549894736842,5.17464
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,37,52 Sales Workers,Unknown Industry,57,5933.150000000001,5933.150000000001,71197.8,71197.8,2,50000,192395.6,12000,16.032966666666667,5.93315
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54,91 Cleaners & Related Workers,Unknown Industry,37,6483.96,6483.96,77807.52,77807.52,4,50000,361230.08,17000,21.24882823529412,4.576912941176471
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,36,"71 Building & Related Trades Workers, Excluding Electricians",Unknown Industry,49,5240.64,5240.64,62887.68000000001,62887.68000000001,2,50000,175775.36000000002,11000,15.979578181818184,5.7170618181818185
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,37,24 Business & Administration Professionals,Business & Administration,46,11056,11056,132672,132672,2,50000,315344,20000,15.7672,6.6336
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,84,22 Health Professionals,Unknown Industry,53,7247.24,0,86966.88,0,2,0,173933.76,3000,57.977920000000005,28.988960000000002
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28,24 Business & Administration Professionals,Business & Administration,30,10194,10194,122328,122328,1.5,0,183492,13000,14.11476923076923,9.409846153846154
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,75,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,46,5130.099999999999,0,61561.2,0,2,0,123122.4,3000,41.0408,20.5204
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,47,91 Cleaners & Related Workers,Unknown Industry,50,4096.17,4096.17,49154.04,49154.04,3,50000,197462.12,10000,19.746212,4.915404
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,61,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,22,11425.82,11425.82,137109.84,137109.84,3.5,50000,529884.44,21000,25.23259238095238,6.52904
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,49,41 General & Keyboard Clerks,Unknown Industry,28,5005.139999999999,5005.139999999999,60061.67999999999,60061.67999999999,3,0,180185.03999999998,9000,20.020559999999996,6.673519999999999
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,51,22 Health Professionals,Unknown Industry,19,5949.57,5949.57,71394.84,71394.84,4,50000,335579.36,16000,20.97371,4.4621775
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,37,5547.45,5547.45,66569.4,66569.4,1.5,50000,149854.09999999998,12000,12.487841666666665,5.5474499999999995
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42,83 Drivers & Mobile Machinery Operators,Unknown Industry,47,3532.4800000000005,3532.4800000000005,42389.76000000001,42389.76000000001,3,50000,177169.28000000003,10000,17.716928000000003,4.238976000000001
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,61,"71 Building & Related Trades Workers, Excluding Electricians",Unknown Industry,55,7587.52,7587.52,91050.24,91050.24,3.5,50000,368675.84,14000,26.333988571428574,6.503588571428572
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35,83 Drivers & Mobile Machinery Operators,Unknown Industry,40,4302.900000000001,4302.900000000001,51634.8,51634.8,2,50000,153269.6,10000,15.32696,5.16348
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,69,33 Business & Administration Associate Professionals,Business & Administration,56,7447,0,89364,0,3.5,50000,362774,11000,32.979454545454544,8.124
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,75,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,26,7702.4,0,92428.8,0,2,0,184857.6,5000,36.97152,18.48576
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36,13 Production & Specialised Services Managers,Unknown Industry,22,5950.84,5950.84,71410.08,71410.08,2,50000,192820.16,12000,16.068346666666667,5.95084
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,70,33 Business & Administration Associate Professionals,Business & Administration,39,5777,0,69324,0,2,0,138648,4000,34.662,17.331
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,79,74 Electrical & Electronic Trades Workers,Unknown Industry,43,7600.49,0,91205.88,0,2,50000,232411.76,5000,46.482352,18.241176
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,35,91 Cleaners & Related Workers,Unknown Industry,39,5750.85,5750.85,69010.20000000001,69010.20000000001,2,50000,188020.40000000002,12000,15.66836666666667,5.750850000000001
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34,24 Business & Administration Professionals,Business & Administration,19,11762,11762,141144,141144,2,50000,332288,22000,15.104,6.415636363636364
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,39,6169.8,6169.8,74037.6,74037.6,2,50000,198075.2,13000,15.236553846153846,5.695200000000001
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29,12 Administrative & Commercial Managers,Management,26,10991,10991,131892,131892,1.5,50000,247838,18000,13.768777777777778,7.327333333333334
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,22,33 Business & Administration Associate Professionals,Business & Administration,46,5251,5251,63012,63012,1.5,0,94518,7000,13.502571428571429,9.001714285714286
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55,22 Health Professionals,Unknown Industry,43,4690,4690,56280,56280,4,0,225120,10000,22.512,5.628
