wealth - salary,wealth - investment gain,wealth - rental income,wealth - business revenue,wealth - inheritance,wealth - others,fund - salary,fund - investment gain,fund - rental income,fund - business revenue,fund - inheritance,fund - others,Age,Occupation,Industry,speed_of_payment,Income,Adjusted Income,Annual Income,Adjusted Annual Income,Income Multiplier Based on Age,Wealth Indicator,Net Worth,Proposed Subscription Amount,Net Worth / Total Commitment,Income / Total Commitment,Risk Score,Will Default
False,True,False,False,False,False,False,False,False,False,True,False,62,91 Cleaners & Related Workers,Unknown Industry,37,6365.04,6365.04,76380.48,76380.48,3.5,50000,317331.68,12000,26.444306666666662,6.36504,240,True
False,True,False,False,False,False,False,False,True,False,False,False,39,24 Business & Administration Professionals,Business & Administration,34,8191.0,8191.0,98292.0,98292.0,2.0,50000,246584.0,15000,16.438933333333335,6.5528,240,True
True,False,False,False,False,False,False,False,False,True,False,False,33,21 Science & Engineering Professionals,Science & Engineering,40,9232.92,9232.92,110795.04,110795.04,2.0,0,221590.08,15000,14.772672,7.386336,240,True
True,False,False,False,False,False,True,False,False,False,False,False,54,33 Business & Administration Associate Professionals,Business & Administration,34,7793.0,7793.0,93516.0,93516.0,4.0,0,374064.0,17000,22.00376470588235,5.5009411764705884,240,True
True,False,False,False,False,False,True,False,False,False,False,False,70,22 Health Professionals,Unknown Industry,15,4503.799999999999,0.0,54045.59999999999,0.0,2.0,0,108091.19999999998,3000,36.03039999999999,18.015199999999997,241,True
False,True,False,False,False,False,True,False,False,False,False,False,56,42 Customer Services Officers & Clerks,Customer Service,48,4691.0,4691.0,56292.0,56292.0,4.0,50000,275168.0,12000,22.930666666666667,4.691,242,True
False,True,False,False,False,False,False,False,True,False,False,False,62,41 General & Keyboard Clerks,Unknown Industry,58,7541.160000000001,7541.160000000001,90493.92,90493.92,3.5,50000,366728.72,14000,26.19490857142857,6.463851428571428,242,True
False,True,False,False,False,False,False,False,True,False,False,False,64,33 Business & Administration Associate Professionals,Business & Administration,43,5350.0,2675.0,64200.0,32100.0,3.5,50000,274700.0,10000,27.47,6.42,242,True
False,True,False,False,False,False,False,False,True,False,False,False,60,"26 Legal, Social, Religious & Cultural Professionals",Unknown Industry,44,4997.2,4997.2,59966.4,59966.4,3.5,50000,259882.4,10000,25.98824,5.99664,242,True
False,True,False,False,False,False,False,False,False,False,True,False,21,24 Business & Administration Professionals,Business & Administration,46,9194.0,9194.0,110328.0,110328.0,1.5,50000,215492.0,17000,12.676,6.489882352941176,242,True
False,False,True,False,False,False,False,True,False,False,False,False,48,13 Production & Specialised Services Managers,Unknown Industry,52,4965.44,4965.44,59585.28,59585.28,3.0,50000,228755.84,12000,19.062986666666667,4.96544,242,True
False,True,False,False,False,False,False,True,False,False,False,False,62,33 Business & Administration Associate Professionals,Business & Administration,50,5387.0,5387.0,64644.0,64644.0,3.5,50000,276254.0,10000,27.6254,6.4644,242,True
False,True,False,False,False,False,False,False,False,False,True,False,19,24 Business & Administration Professionals,Business & Administration,56,9314.0,9314.0,111768.0,111768.0,1.5,50000,217652.0,18000,12.09177777777778,6.209333333333333,242,True
False,True,False,False,False,False,False,False,False,False,False,True,56,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,43,5003.46,5003.46,60041.52,60041.52,4.0,50000,290166.07999999996,13000,22.320467692307687,4.618578461538461,242,True
False,True,False,False,False,False,False,False,False,True,False,False,64,94 Food Preparation & Kitchen Assistants,Unknown Industry,48,7584.400000000001,3792.2,91012.8,45506.4,3.5,50000,368544.8,13000,28.3496,7.000984615384616,242,True
False,False,True,False,False,False,False,False,False,False,True,False,29,21 Science & Engineering Professionals,Science & Engineering,42,7454.7,7454.7,89456.4,89456.4,1.5,50000,184184.6,13000,14.168046153846152,6.881261538461538,242,True
False,True,False,False,False,False,False,True,False,False,False,False,46,33 Business & Administration Associate Professionals,Business & Administration,45,5074.0,5074.0,60888.0,60888.0,3.0,50000,232664.0,13000,17.89723076923077,4.683692307692308,242,True
False,False,True,False,False,False,True,False,False,False,False,False,24,24 Business & Administration Professionals,Business & Administration,48,9550.0,9550.0,114600.0,114600.0,1.5,50000,221900.0,17000,13.052941176470588,6.741176470588235,242,True
False,False,True,False,False,False,True,False,False,False,False,False,20,21 Science & Engineering Professionals,Science & Engineering,41,7273.8,7273.8,87285.6,87285.6,1.5,50000,180928.4,14000,12.923457142857144,6.234685714285715,242,True
False,True,False,False,False,False,True,False,False,False,False,False,68,54 Protective Services Workers,Unknown Industry,45,5144.639999999999,2572.32,61735.67999999999,30867.84,3.5,50000,266074.88,9000,29.563875555555555,6.859519999999999,242,True
False,False,True,False,False,False,False,False,False,True,False,False,70,33 Business & Administration Associate Professionals,Business & Administration,48,6312.0,0.0,75744.0,0.0,2.0,50000,201488.0,6000,33.58133333333333,12.624,242,True
False,False,True,False,False,False,True,False,False,False,False,False,48,33 Business & Administration Associate Professionals,Business & Administration,57,5350.0,5350.0,64200.0,64200.0,3.0,50000,242600.0,13000,18.661538461538463,4.938461538461539,242,True
False,True,False,False,False,False,True,False,False,False,False,False,55,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,51,5818.75,5818.75,69825.0,69825.0,4.0,50000,329300.0,15000,21.953333333333333,4.655,242,True
False,True,False,False,False,False,True,False,False,False,False,False,46,83 Drivers & Mobile Machinery Operators,Unknown Industry,53,4752.52,4752.52,57030.23999999999,57030.23999999999,3.0,50000,221090.71999999997,12000,18.424226666666662,4.75252,242,True
False,True,False,False,False,False,True,False,False,False,False,False,74,54 Protective Services Workers,Unknown Industry,50,8056.799999999999,0.0,96681.6,0.0,2.0,50000,243363.2,6000,40.56053333333333,16.1136,242,True
False,True,False,False,False,False,False,False,False,False,False,True,60,91 Cleaners & Related Workers,Unknown Industry,58,6758.7,6758.7,81104.4,81104.4,3.5,50000,333865.39999999997,13000,25.68195384615384,6.2387999999999995,242,True
False,True,False,False,False,False,True,False,False,False,False,False,67,33 Business & Administration Associate Professionals,Business & Administration,55,5220.0,2610.0,62640.0,31320.0,3.5,50000,269240.0,9000,29.915555555555557,6.96,242,True
False,False,True,False,False,False,False,False,False,True,False,False,84,33 Business & Administration Associate Professionals,Business & Administration,42,7387.0,0.0,88644.0,0.0,2.0,50000,227288.0,4000,56.822,22.161,242,True
False,True,False,False,False,False,True,False,False,False,False,False,54,43 Numerical & Material-Recording Clerks,Clerical Support,46,4856.0,4856.0,58272.0,58272.0,4.0,50000,283088.0,13000,21.776,4.482461538461538,242,True
True,False,False,False,False,False,False,False,False,False,True,False,33,12 Administrative & Commercial Managers,Management,43,12016.0,12016.0,144192.0,144192.0,2.0,0,288384.0,19000,15.178105263157894,7.589052631578947,242,True
True,False,False,False,False,False,False,False,False,True,False,False,64,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,44,9327.74,4663.87,111932.88,55966.44,3.5,0,391765.08,14000,27.983220000000003,7.995205714285715,242,True
True,False,False,False,False,False,True,False,False,False,False,False,65,32 Health Associate Professionals,Health,57,8471.25,4235.625,101655.0,50827.5,3.5,0,355792.5,12000,29.649375,8.47125,242,True
False,False,False,True,False,False,False,False,False,True,False,False,49,83 Drivers & Mobile Machinery Operators,Unknown Industry,50,6189.19,6189.19,74270.28,74270.28,3.0,50000,272810.83999999997,14000,19.48648857142857,5.30502,242,True
True,False,False,False,False,False,False,False,True,False,False,False,47,24 Business & Administration Professionals,Business & Administration,58,8132.0,8132.0,97584.0,97584.0,3.0,0,292752.0,16000,18.297,6.099,242,True
True,False,False,False,False,False,True,False,False,False,False,False,66,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,48,10628.4,5314.2,127540.8,63770.4,3.5,0,446392.8,15000,29.75952,8.50272,242,True
True,False,False,False,False,False,False,False,True,False,False,False,68,22 Health Professionals,Unknown Industry,45,6735.78,3367.89,80829.36,40414.68,3.5,0,282902.76,9000,31.43364,8.98104,242,True
False,False,False,True,False,False,False,False,False,True,False,False,55,"14 Hospitality, Retail & Related Services Managers",Hospitality & Retail,43,6750.0,6750.0,81000.0,81000.0,4.0,50000,374000.0,17000,22.0,4.764705882352941,242,True
True,False,False,False,False,False,False,False,False,False,False,True,61,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,43,10267.78,10267.78,123213.36000000002,123213.36000000002,3.5,0,431246.76000000007,17000,25.367456470588237,7.247844705882354,242,True
True,False,False,False,False,False,True,False,False,False,False,False,75,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,47,10560.35,0.0,126724.2,0.0,2.0,0,253448.4,6000,42.2414,21.1207,242,True
True,False,False,False,False,False,False,False,False,False,False,True,62,21 Science & Engineering Professionals,Science & Engineering,43,7509.48,7509.48,90113.76,90113.76,3.5,0,315398.16,12000,26.28318,7.50948,242,True
False,False,False,True,False,False,False,False,False,False,False,True,61,"71 Building & Related Trades Workers, Excluding Electricians",Unknown Industry,55,7587.52,7587.52,91050.24,91050.24,3.5,50000,368675.84,14000,26.333988571428577,6.503588571428572,242,True
True,False,False,False,False,False,True,False,False,False,False,False,42,24 Business & Administration Professionals,Business & Administration,44,7481.0,7481.0,89772.0,89772.0,3.0,0,269316.0,16000,16.83225,5.61075,242,True
True,False,False,False,False,False,True,False,False,False,False,False,61,23 Teaching & Training Professionals,Education,42,9100.57,9100.57,109206.84,109206.84,3.5,0,382223.94,15000,25.481596,7.280456,242,True
True,False,False,False,False,False,False,True,False,False,False,False,50,33 Business & Administration Associate Professionals,Business & Administration,41,6958.0,6958.0,83496.0,83496.0,4.0,0,333984.0,17000,19.646117647058823,4.911529411764706,242,True
False,False,False,True,False,False,False,False,False,True,False,False,43,23 Teaching & Training Professionals,Education,45,5903.12,5903.12,70837.44,70837.44,3.0,50000,262512.32,15000,17.500821333333334,4.7224960000000005,242,True
True,False,False,False,False,False,False,False,False,False,False,True,51,25 Information & Communications Technology Professionals,Unknown Industry,44,6264.17,6264.17,75170.04000000001,75170.04000000001,4.0,0,300680.16000000003,15000,20.045344000000004,5.011336000000001,242,True
False,False,False,False,False,True,False,False,False,False,False,True,41,23 Teaching & Training Professionals,Education,45,8679.09,8679.09,104149.08,104149.08,3.0,50000,362447.24,21000,17.25939238095238,4.95948,242,True
True,False,False,False,False,False,False,False,False,False,False,True,58,25 Information & Communications Technology Professionals,Unknown Industry,49,6316.8,6316.8,75801.6,75801.6,4.0,0,303206.4,13000,23.32356923076923,5.8308923076923085,242,True
True,False,False,False,False,False,False,False,True,False,False,False,56,23 Teaching & Training Professionals,Education,26,5948.46,5948.46,71381.52,71381.52,4.0,0,285526.08,13000,21.963544615384617,5.490886153846154,243,True
True,False,False,False,False,False,False,True,False,False,False,False,41,25 Information & Communications Technology Professionals,Unknown Industry,25,5335.77,5335.77,64029.240000000005,64029.240000000005,3.0,0,192087.72000000003,11000,17.46252,5.8208400000000005,243,True
True,False,False,False,False,False,False,False,False,False,False,True,34,21 Science & Engineering Professionals,Science & Engineering,30,6987.76,6987.76,83853.12,83853.12,2.0,0,167706.24,11000,15.246021818181818,7.623010909090909,243,True
False,False,False,False,True,False,False,True,False,False,False,False,75,51 Personal Service Workers,Unknown Industry,23,8166.4,0.0,97996.8,0.0,2.0,50000,245993.6,6000,40.99893333333333,16.3328,243,True
True,False,False,False,False,False,False,False,True,False,False,False,59,83 Drivers & Mobile Machinery Operators,Unknown Industry,30,5670.84,5670.84,68050.08,68050.08,4.0,0,272200.32,11000,24.745483636363637,6.186370909090909,243,True
False,True,False,False,False,False,True,False,False,False,False,False,43,91 Cleaners & Related Workers,Unknown Industry,29,5197.999999999999,5197.999999999999,62375.99999999999,62375.99999999999,3.0,50000,237127.99999999997,14000,16.937714285714282,4.455428571428571,243,True
False,True,False,False,False,False,False,True,False,False,False,False,37,74 Electrical & Electronic Trades Workers,Unknown Industry,30,4442.64,4442.64,53311.68000000001,53311.68000000001,2.0,50000,156623.36000000002,10000,15.662336000000002,5.331168000000001,243,True
True,False,False,False,False,False,False,True,False,False,False,False,31,24 Business & Administration Professionals,Business & Administration,25,8635.0,8635.0,103620.0,103620.0,2.0,0,207240.0,14000,14.802857142857142,7.401428571428571,243,True
True,True,False,False,False,False,False,False,False,False,False,True,52,21 Science & Engineering Professionals,Science & Engineering,26,9702.66,9702.66,116431.92,116431.92,4.0,50000,515727.68,25000,20.6291072,4.6572768,243,True
False,False,True,False,False,False,False,False,False,False,True,False,36,13 Production & Specialised Services Managers,Unknown Industry,22,5950.84,5950.84,71410.08,71410.08,2.0,50000,192820.16,12000,16.068346666666667,5.95084,243,True
